PLAYER_NAME,LOC_X,LOC_Y,MADE_SHOT
Stephen Curry,-64.8,108.60000000000002,False
Stephen Curry,246.0,456.59999999999997,True
Stephen Curry,51.599999999999994,160.20000000000002,False
Stephen Curry,129.6,163.8,False
Stephen Curry,223.2,313.8,False
Stephen Curry,-282.0,47.4,False
Stephen Curry,147.60000000000002,327.0,False
Stephen Curry,175.2,306.6,False
Stephen Curry,164.39999999999998,315.0,False
Stephen Curry,1.2,82.19999999999999,False
Stephen Curry,-8.399999999999999,421.8,False
Stephen Curry,-57.6,364.20000000000005,False
Stephen Curry,-198.0,304.2,False
Stephen Curry,-177.60000000000002,331.79999999999995,False
Stephen Curry,158.39999999999998,304.2,False
Stephen Curry,-78.0,379.8,True
Stephen Curry,-104.39999999999999,360.59999999999997,False
Stephen Curry,198.0,101.39999999999999,True
Stephen Curry,-193.20000000000002,315.0,True
Stephen Curry,-262.79999999999995,199.79999999999998,False
Stephen Curry,-147.60000000000002,331.79999999999995,False
Stephen Curry,-266.4,187.8,True
Stephen Curry,57.6,87.0,False
Stephen Curry,-208.79999999999998,282.6,False
Stephen Curry,-148.8,340.20000000000005,True
Stephen Curry,79.19999999999999,257.4,True
Stephen Curry,-24.0,371.4,False
Stephen Curry,26.400000000000006,81.0,True
Stephen Curry,162.0,336.6,False
Stephen Curry,-72.0,361.8,True
Stephen Curry,-158.39999999999998,340.20000000000005,True
Stephen Curry,-2.4,367.8,True
Stephen Curry,-18.0,179.4,False
Stephen Curry,48.0,372.59999999999997,False
Stephen Curry,-145.2,180.60000000000002,False
Stephen Curry,-177.60000000000002,382.2,False
Stephen Curry,-176.39999999999998,377.4,False
Stephen Curry,144.0,340.20000000000005,False
Stephen Curry,-181.2,317.40000000000003,True
Stephen Curry,8.399999999999999,443.40000000000003,False
Stephen Curry,230.4,310.2,True
Stephen Curry,62.400000000000006,291.0,False
Stephen Curry,165.6,227.4,False
Stephen Curry,51.599999999999994,82.19999999999999,False
Stephen Curry,-33.599999999999994,390.59999999999997,False
Stephen Curry,276.0,129.0,False
Stephen Curry,-20.400000000000002,77.4,True
Stephen Curry,-7.2,125.39999999999998,False
Stephen Curry,-163.20000000000002,340.20000000000005,True
Stephen Curry,4.8,408.5999999999999,False
Stephen Curry,202.79999999999998,307.8,True
Stephen Curry,-193.20000000000002,315.0,False
Stephen Curry,168.0,373.8,False
Stephen Curry,-33.599999999999994,83.4,True
Stephen Curry,-156.0,367.8,True
Stephen Curry,-156.0,340.20000000000005,True
Stephen Curry,-105.60000000000002,377.4,False
Stephen Curry,19.2,262.20000000000005,False
Stephen Curry,-261.6,258.6,True
Stephen Curry,-123.60000000000001,136.2,True
Stephen Curry,156.0,175.8,True
Stephen Curry,33.599999999999994,89.4,False
Stephen Curry,260.4,213.0,False
Stephen Curry,-63.599999999999994,125.39999999999998,True
Stephen Curry,238.8,258.6,False
Stephen Curry,139.2,329.40000000000003,True
Stephen Curry,-229.2,306.6,False
Stephen Curry,27.599999999999998,69.0,True
Stephen Curry,-270.0,114.6,True
Stephen Curry,150.0,405.0,True
Stephen Curry,123.60000000000001,359.4,False
Stephen Curry,-229.2,297.0,False
Stephen Curry,-154.8,347.4,True
Stephen Curry,145.2,201.0,True
Stephen Curry,190.8,315.0,True
Stephen Curry,-238.8,301.8,True
Stephen Curry,63.599999999999994,85.80000000000001,True
Stephen Curry,-241.20000000000002,316.2,False
Stephen Curry,142.79999999999998,217.79999999999998,True
Stephen Curry,-208.79999999999998,286.20000000000005,False
Stephen Curry,-32.4,381.0,True
Stephen Curry,-39.599999999999994,425.40000000000003,False
Stephen Curry,-174.0,274.20000000000005,False
Stephen Curry,252.0,303.0,False
Stephen Curry,79.19999999999999,89.4,True
Stephen Curry,-96.0,387.0,False
Stephen Curry,-39.599999999999994,187.8,True
Stephen Curry,-38.4,131.39999999999998,False
Stephen Curry,-242.4,246.60000000000002,False
Stephen Curry,-80.4,258.6,False
Stephen Curry,-46.8,84.6,False
Stephen Curry,-194.4,311.4,False
Stephen Curry,-32.4,371.4,False
Stephen Curry,-142.79999999999998,337.79999999999995,False
Stephen Curry,-60.0,372.59999999999997,False
Stephen Curry,31.200000000000003,120.60000000000001,True
Stephen Curry,13.200000000000003,369.0,False
Stephen Curry,-2.4,105.0,False
Stephen Curry,157.2,381.0,False
Stephen Curry,-198.0,341.4,True
Stephen Curry,51.599999999999994,131.39999999999998,False
Stephen Curry,64.8,381.0,True
Stephen Curry,-45.6,408.5999999999999,False
Stephen Curry,254.39999999999998,247.79999999999995,False
Stephen Curry,-200.39999999999998,309.0,True
Stephen Curry,-129.6,358.20000000000005,False
Stephen Curry,196.79999999999998,313.8,True
Stephen Curry,6.0,120.60000000000001,False
Stephen Curry,-38.4,113.4,False
Stephen Curry,-229.2,267.0,True
Stephen Curry,15.600000000000001,114.6,True
Stephen Curry,278.4,131.39999999999998,True
Stephen Curry,69.6,208.20000000000005,False
Stephen Curry,-169.2,335.4,True
Stephen Curry,-67.19999999999999,76.2,True
Stephen Curry,-27.599999999999998,335.4,False
Stephen Curry,-176.39999999999998,365.4,True
Stephen Curry,-111.6,420.5999999999999,True
Stephen Curry,175.2,220.20000000000005,True
Stephen Curry,24.0,433.79999999999995,True
Stephen Curry,86.4,383.4,True
Stephen Curry,92.39999999999999,100.19999999999999,True
Stephen Curry,2.4,383.4,False
Stephen Curry,-278.4,70.2,True
Stephen Curry,-37.2,78.6,True
Stephen Curry,228.0,269.4,True
Stephen Curry,-19.2,430.20000000000005,True
Stephen Curry,220.79999999999998,345.0,True
Stephen Curry,-80.4,76.2,True
Stephen Curry,45.6,85.80000000000001,True
Stephen Curry,-101.99999999999999,353.4,False
Stephen Curry,19.2,385.8,False
Stephen Curry,-190.8,357.0,False
Stephen Curry,220.79999999999998,324.6,False
Stephen Curry,134.39999999999998,418.20000000000005,False
Stephen Curry,138.0,185.4,False
Stephen Curry,-50.400000000000006,373.8,True
Stephen Curry,-175.2,189.0,True
Stephen Curry,120.0,370.20000000000005,True
Stephen Curry,-162.0,341.4,False
Stephen Curry,-213.6,328.2,True
Stephen Curry,206.39999999999998,309.0,True
Stephen Curry,273.6,69.0,False
Stephen Curry,144.0,339.0,True
Stephen Curry,-8.399999999999999,421.8,True
Stephen Curry,-138.0,388.2,False
Stephen Curry,52.80000000000001,100.19999999999999,False
Stephen Curry,196.79999999999998,306.6,False
Stephen Curry,280.8,167.39999999999998,True
Stephen Curry,91.2,351.0,True
Stephen Curry,34.8,87.0,True
